,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000105185.10,59766,0.696172914983085,4.68267010295134e-26,0.566932543154214,0.825413286811956,94.1654238329677,0.0867074325452346,PDCD5
ENSG00000080503.18,25652,-0.787596765752443,3.81474554666201e-22,-0.947132404000314,-0.628061127504573,96.1865950943333,0.133108244098486,SMARCA2
ENSG00000166851.13,12241,2.39944223784806,7.56216897363601e-21,1.89730441776421,2.9015800579319,97.9925605416239,1.38313281203731,PLK1
ENSG00000198300.11,44641,-2.57996245166239,3.92155406826697e-20,-3.13018334932206,-2.02974155400272,98.0939775694005,1.66328296524052,PEG3
ENSG00000069702.9,49098,-2.0401642344462,4.18658064448683e-20,-2.47559739527902,-1.60473107361339,98.0896305660232,1.04675069868881,TGFBR3
ENSG00000119508.16,34408,-2.11638960100743,1.13453300072303e-19,-2.57346388516476,-1.6593153168501,90.5981333926954,1.0076605956285,NR4A3
ENSG00000104899.5,33333,1.99744565855293,2.5697796375199e-19,1.56176449741298,2.43312681969287,91.0773103711492,0.989604840342848,AMH
ENSG00000101412.12,55921,2.03527217901339,3.87212254093371e-19,1.58909639939329,2.48144795863348,98.0067804003525,1.07252200087784,E2F1
ENSG00000188486.3,25972,1.08704909296223,4.83331309005229e-19,0.848088631670281,1.32600955425417,95.5566643214012,0.289436763137384,H2AFX
ENSG00000165795.19,10785,-1.51181859296966,1.46592552140668e-17,-1.8592016139868,-1.16443557195251,98.4585777381738,0.680418355614116,NDRG2
ENSG00000197579.6,59244,-0.314871354898209,2.25884570289167e-17,-0.387649945116738,-0.24209276467968,88.0252130450674,0.0237083638685023,TOPORS
ENSG00000128918.13,42281,-2.27803326060442,4.11454692022213e-17,-2.8089585969601,-1.74710792424874,97.6331778624665,1.54433155444549,ALDH1A2
ENSG00000122035.6,21351,-1.28036413042888,6.20706377820025e-17,-1.58049572043188,-0.980232540425871,95.6442556241598,0.452749261331877,RASL11A
ENSG00000239672.6,20687,1.17941958408608,9.27139155931536e-17,0.901372230705902,1.45746693746627,96.98360325413,0.423029761114988,NME1
ENSG00000166091.18,34473,-4.16417594033994,3.11383812686119e-16,-5.16329462640545,-3.16505725427443,98.2276627478858,5.53206153765089,CMTM5
ENSG00000139618.13,2595,1.44055853533155,4.01712124093294e-16,1.0936149011745,1.7875021694886,96.9700126970836,0.646773435182858,BRCA2
ENSG00000149782.10,18411,0.527817176191515,6.4247348249425e-16,0.399800226161581,0.655834126221449,91.6994217490635,0.0714073353994784,PLCB3
ENSG00000180953.10,40031,0.655044330723937,6.83182930339604e-16,0.496022181949628,0.814066479498246,90.5792463303168,0.12416306821805,ST20
ENSG00000197299.9,21409,1.76733687059733,2.93713332623575e-15,1.32850804579663,2.20616569539803,97.9583184788388,1.06524513559452,BLM
ENSG00000087088.18,20445,0.767701452694859,3.32907809083329e-15,0.576703130909779,0.958699774479939,96.0128845698722,0.194273474169121,BAX
ENSG00000147889.15,52816,2.686072070735,6.82031912230679e-15,2.01006266403879,3.36208147743121,97.9896505339706,2.52323828863149,CDKN2A
ENSG00000071564.13,14560,0.842537212699619,8.44170920952932e-15,0.62975637133823,1.05531805406101,97.7082175915313,0.246710813778611,TCF3
ENSG00000107562.15,53265,-2.22944138685281,8.76836174195133e-15,-2.79283130657112,-1.66605146713449,98.5778032849832,1.80971344802829,CXCL12
ENSG00000106462.9,25792,1.89849355615873,1.45622100733669e-14,1.41470431195869,2.38228280035877,98.6652618858328,1.3138618198765,EZH2
ENSG00000149554.11,6272,1.29714169471096,1.53524782591067e-14,0.966302804842403,1.62798058457952,98.516393015476,0.611133235445289,CHEK1
ENSG00000185345.17,9202,-1.5949647066339,2.37196766360718e-14,-2.00474457023305,-1.18518484303475,98.7035517568093,0.944912699573091,PARK2
ENSG00000221829.8,7244,0.858935536541734,2.79548297959782e-14,0.637641690972642,1.08022938211083,97.7488623340374,0.261441964680442,FANCG
ENSG00000130816.13,36959,0.834532019697788,3.32610378624325e-14,0.618887580605497,1.05017645879008,97.2691175174284,0.255069229566182,DNMT1
ENSG00000266412.4,50628,-0.523030048649459,3.55649184877486e-14,-0.658336860717235,-0.387723236581684,95.3808838946323,0.0971258201246793,NCOA4
