	X	idx	beta	pval	cilb	ciub	i2	tau2	symbol.x	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol.y
1	ENSG00000011465.15	45197	-2.62598914286545	1.93505204235456e-11	-3.39293381601712	-1.85904446971378	98.8275471453393	3.2884065693355	DCN	1.01374049952569	0.991834328821642	1.0361305013505	0.220816615376635	1.01402300183451	0.980012347550283	1.04921397247672	0.423692190745436	DCN
2	ENSG00000014123.9	35168	-0.319310554622999	3.39883429180483e-09	-0.425185923957397	-0.213435185288602	93.1422736859493	0.0543617276544451	UFL1	0.995603199155223	0.924681133518576	1.071964912268	0.906964152650343	0.995603199155223	0.924681133518576	1.071964912268	0.906964152650343	UFL1
3	ENSG00000015171.17	34667	-0.511191053174577	2.01935875826989e-10	-0.668728456947801	-0.353653649401353	97.4593903657804	0.133085951545084	ZMYND11	0.860990219703953	0.795041964225025	0.932408843536271	0.000232097477132469	0.849753905410914	0.756588616766317	0.954391440420159	0.00599892021182748	ZMYND11
4	ENSG00000069702.9	49098	-2.04016424107397	4.18658201495791e-20	-2.47559740499222	-1.60473107715572	98.0896305175064	1.04675070923733	TGFBR3	0.944140144577884	0.914791074788994	0.974430815046112	0.000360304070775668	0.947420642486266	0.891710034827631	1.00661183428602	0.08066660578247	TGFBR3
5	ENSG00000077092.17	4848	-0.789106546801693	7.519422477236e-14	-0.995916349445343	-0.582296744158042	92.2453403859337	0.197843819009942	RARB	1.01170208279711	0.979208142964385	1.04527429810523	0.484867756765797	1.00645391173209	0.945181452861239	1.07169842719028	0.840901837346905	RARB
6	ENSG00000080503.18	25652	-0.787596768137383	3.81474177837835e-22	-0.947132405202534	-0.628061131072233	96.1865950498375	0.133108242177047	SMARCA2	0.880897585367058	0.835782687966732	0.928447749729413	2.27022574340934e-06	0.867394436439609	0.788749647859093	0.953880753428615	0.00335012895842958	SMARCA2
7	ENSG00000082175.13	26745	-2.4091303279487	2.70454891464392e-10	-3.15686337619208	-1.66139727970531	98.5692371549044	3.21018338003749	PGR	0.973872371678831	0.956719935169676	0.991332323551037	0.00349843759009629	0.980059448120776	0.950687201225854	1.01033917424393	0.194491088514664	PGR
8	ENSG00000082397.14	52585	-1.30397862921095	4.070471947839e-10	-1.71281370201522	-0.895143556406678	98.0857904387142	0.911670971485515	EPB41L3	0.993072218163168	0.960855055670545	1.02636961180299	0.679500205672552	0.990572205177305	0.952321900283464	1.03035884544686	0.63731477036562	EPB41L3
9	ENSG00000095794.18	1110	-0.485898143210536	1.29529909678488e-07	-0.666282854331411	-0.305513432089661	92.1633400235877	0.155607649168611	CREM	1.05548321405279	0.984319097048848	1.13179234100739	0.129472754125999	1.05370493996471	0.965154800246336	1.15037929689895	0.242786562914532	CREM
10	ENSG00000096717.10	3197	-0.468434991657064	2.60255858116712e-11	-0.60613581646569	-0.330734166848437	95.2711836072965	0.0976748159512169	SIRT1	0.938244082015866	0.872944453289336	1.00842837607907	0.0832863342546935	0.959974482820179	0.857560168722171	1.07461964918339	0.477908469227087	SIRT1
